% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.000943486e+08 +1.000943486e+08 +1.000937275e+08 +1.000937275e+08 +2.3016e+00 +2.6644e+00 +2.7009e+00 +9.0957e-01 +4.2944e+00 -1.1069e+00 +9.1830e-01 +8.0056e-01 -8.7059e-02 +4.0375e+00
18 +7.732415435e+07 +7.732415435e+07 +7.732353324e+07 +7.732353324e+07 -1.2900e+00 +4.8494e+00 -4.2626e+00 -4.4088e+00 +4.0625e+00 -2.5332e+00 -4.3470e+00 +3.7814e-02 +3.6550e+00 +6.5652e-01
36 +5.192520316e+07 +5.192520316e+07 +5.192458205e+07 +5.192458205e+07 +9.2302e-01 +9.9157e-01 +1.8628e+00 -2.0694e+00 -4.8671e+00 -1.0083e+00 +8.8515e-01 -4.4882e+00 +2.6714e+00 +1.8669e+00
58 +3.911200735e+07 +3.911200735e+07 +3.911138624e+07 +3.911138624e+07 -4.2685e+00 +4.5599e+00 -1.6104e+00 -2.4645e+00 -1.8807e+00 -2.1191e+00 +9.9161e-01 +1.6243e+00 +1.0170e+00 +3.2803e+00
101 +2.247641278e+07 +2.247641278e+07 +2.247579167e+07 +2.247579167e+07 +5.3974e-01 +2.0096e+00 -1.0647e+00 -1.7430e+00 +1.4887e+00 -3.0278e-01 -4.5983e-01 +1.9049e+00 +1.8513e+00 +9.5437e-01
131 +1.576778253e+07 +1.576778253e+07 +1.576716142e+07 +1.576716142e+07 -1.7251e+00 +2.4005e+00 -1.0181e+00 -1.6384e+00 +1.4738e+00 -2.6432e-01 +5.5561e-01 +1.6477e+00 +1.2505e+00 +7.1792e-01
